ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Borough Block Lot,Census Tract,Community District,Council District,NTA,NTA_Name,Principal Name,Principal Title,Principal Phone Number,Fax Number,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,Superintendent,Superintendent Title,Superintendent Location Code,Community School Sup Name,HighSchool Network Location Code,HighSchool Network Name,HighSchool Network Superintendent,Executive Superintendent Location code,Executive Superintendent Name,Executive Superintendent Title,BCO Location Code,BCO Location Name,BCO Executive Director,BCO Executive Director Title
10X434,X434,Belmont Preparatory High School,3.21E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2001,Open,X435,500 EAST FORDHAM ROAD,BRONX,NY,10458,2030590001,38700,206,15,BX06,Belmont,STEPHEN GUMBS,Principal,718-733-4559,718-295-3655,10,10,HS07,NA,"CINTRON, RICHARD",HS Superintendent,HS07,NA,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
10X437,X437,Fordham High School for the Arts,3.21E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2001,Open,X435,500 EAST FORDHAM ROAD,BRONX,NY,10458,2030590001,38700,206,15,BX06,Belmont,IRIS BLIGE,Principal,718-733-4656,718-295-3605,10,10,HS02,NA,"COOK, SABRINA",HS Superintendent,HS02,NA,HS02,HS Network 02 Superintendent Office,"COOK, SABRINA",SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
10X438,X438,Fordham Leadership Academy,3.21E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2001,Open,X435,500 EAST FORDHAM ROAD,BRONX,NY,10458,2030590001,38700,206,15,BX06,Belmont,Fiorella Cabrejos,Principal,718-733-5024,718-295-3674,10,10,HS02,NA,"COOK, SABRINA",HS Superintendent,HS02,NA,HS02,HS Network 02 Superintendent Office,"COOK, SABRINA",SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
10X439,X439,Bronx High School for Law and Community Service,3.21E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2001,Open,X435,500 EAST FORDHAM ROAD,BRONX,NY,10458,2030590001,38700,206,15,BX06,Belmont,Michael Barakat,Principal,718-733-5274,718-295-3631,10,10,HS07,NA,"CINTRON, RICHARD",HS Superintendent,HS07,NA,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
10X440,X440,DeWitt Clinton High School,3.21E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1929,Open,X440,100 WEST MOSHOLU PARKWAY SOUTH,BRONX,NY,10468,2032510201,40900,207,11,BX28,Van Cortlandt Village,Pierre Orbe,Principal,718-543-1000,718-548-0036,10,10,HS02,NA,"COOK, SABRINA",HS Superintendent,HS02,NA,HS02,HS Network 02 Superintendent Office,"COOK, SABRINA",SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
10X442,X442,"Celia Cruz Bronx High School of Music, The",3.21E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2003,Open,X430,2780 RESERVOIR AVENUE,BRONX,NY,10468,2032470070,40900,207,11,BX28,Van Cortlandt Village,Jerrod Mabry,Principal,718-329-8550,718-329-8559,10,10,HS03,NA,"WALSH, FRED",HS Superintendent,HS03,NA,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
10X445,X445,The Bronx High School of Science,3.21E+11,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jul 1 1959,Open,X445,75 WEST 205 STREET,BRONX,NY,10468,2032510201,40900,207,11,BX28,Van Cortlandt Village,Jean Donahue,Principal,718-817-7700,718-733-7951,10,10,HS02,NA,"COOK, SABRINA",HS Superintendent,HS02,NA,HS02,HS Network 02 Superintendent Office,"COOK, SABRINA",SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
10X447,X447,Creston Academy,3.21E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2009,Open,X079,125 EAST 181 STREET,BRONX,NY,10453,2031700001,23704,205,14,BX40,Fordham South,Mellissa Miller,Principal,718-367-5035,718-367-5176,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",CSD Superintendent Acting,X810,"HULLA, MARIBEL",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
10X477,X477,Marble Hill High School for International Studies,3.21E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 2 2002,Open,X475,99 TERRACE VIEW AVENUE,BRONX,NY,10463,1022150080,30900,208,10,MN01,Marble Hill-Inwood,KIRSTEN LARSON,Principal,718-561-0973,718-561-5612,10,10,HS07,NA,"CINTRON, RICHARD",HS Superintendent,HS07,NA,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
10X524,X524,Crotona International High School,3.21E+11,DOE,Career Technical,High school,"09,10,11,12","09,10,11,12",Jul 1 2011,Open,X660,2474 CROTONA AVENUE,BRONX,NY,10458,2031040007,39300,206,15,BX06,Belmont,SHWETA RATRA,Principal,718-561-8701,718-561-8707,10,10,HS12,NA,"Cheng, Alan",HS Superintendent,HS12,NA,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
10X535,X535,Rose Hill Pre-K Center,NA,DOE,General Academic,District Pre-K Center,PK,NA,Jul 15 2015,Open,X444,2512 MARION AVENUE,BRONX,NY,10458,2030260014,39902,205,15,BX05,Bedford Park-Fordham North,NA,NA,NA,NA,10,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",CSD Superintendent Acting,X810,"HULLA, MARIBEL",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,NA,NA,NA,NA
10X546,X546,Bronx Theatre High School,3.21E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2003,Open,X475,99 TERRACE VIEW AVENUE,BRONX,NY,10463,1022150080,30900,208,10,MN01,Marble Hill-Inwood,Daniel Albetta,Principal,718-329-2902,718-329-0433,10,10,HS07,NA,"CINTRON, RICHARD",HS Superintendent,HS07,NA,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
10X549,X549,Discovery High School,3.21E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2003,Open,X430,2780 RESERVOIR AVENUE,BRONX,NY,10468,2032470070,40900,207,11,BX28,Van Cortlandt Village,ROLANDO RIVERA,Principal,718-733-3872,718-733-3621,10,10,HS02,NA,"COOK, SABRINA",HS Superintendent,HS02,NA,HS02,HS Network 02 Superintendent Office,"COOK, SABRINA",SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
10X565,X565,High School for Energy and Technology,3.21E+11,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2012,Open,X660,2474 CROTONA AVENUE,BRONX,NY,10458,2031040007,39300,206,15,BX06,Belmont,Marie Guillaume,Principal,718-733-3080,718-733-3085,10,10,HS02,NA,"COOK, SABRINA",HS Superintendent,HS02,NA,HS02,HS Network 02 Superintendent Office,"COOK, SABRINA",SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
10X696,X696,High School of American Studies at Lehman College,3.21E+11,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jul 1 2002,Open,X905,2925 GOULDEN AVENUE,BRONX,NY,10468,2032460002,40900,208,11,BX28,Van Cortlandt Village,ALESSANDRO WEISS,Principal,718-329-2144,718-329-0792,10,10,HS02,NA,"COOK, SABRINA",HS Superintendent,HS02,NA,HS02,HS Network 02 Superintendent Office,"COOK, SABRINA",SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X016,X016,P.S. 016 Wakefield,3.211E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1909,Open,X016,4550 CARPENTER AVENUE,BRONX,NY,10470,2050760031,41400,212,11,BX62,Woodlawn-Wakefield,Latanya Gray,I.A. Principal,718-324-1262,718-324-8370,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X019,X019,P.S. 019 Judith K. Weiss,3.211E+11,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul 1 1925,Open,X019,4318 KATONAH AVENUE,BRONX,NY,10470,2033860001,45102,212,11,BX62,Woodlawn-Wakefield,Ellen Obrien,I.A. Principal,718-324-1924,718-994-9132,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X021,X021,P.S. 021 Philip H. Sheridan,3.211E+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1915,Open,X021,715 EAST 225 STREET,BRONX,NY,10466,2048390039,40600,212,12,BX44,Williamsbridge-Olinville,JOYCE COLEMAN,Principal,718-652-3903,718-231-2556,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X041,X041,P.S. 041 Gun Hill Road,3.211E+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1905,Open,X041,3352 OLINVILLE AVENUE,BRONX,NY,10467,2046240015,37400,212,12,BX44,Williamsbridge-Olinville,Michelle Moore,Principal,718-652-3461,718-231-2668,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X068,X068,P.S. 068 Bronx,3.211E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1926,Open,X068,4011 MONTICELLO AVENUE,BRONX,NY,10466,2049860081,42600,212,12,BX62,Woodlawn-Wakefield,AIDIMARIS SOLER,Principal,718-324-2854,718-324-3852,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X076,X076,P.S. 076 The Bennington School,3.211E+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1932,Open,X076,900 ADEE AVENUE,BRONX,NY,10469,2045520010,34200,211,12,BX31,Allerton-Pelham Gardens,DARLENE TERON,Principal,718-882-8865,718-882-8870,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X078,X078,P.S. 078 Anne Hutchinson,3.211E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1924,Open,X078,1400 NEEDHAM AVENUE,BRONX,NY,10469,2047190001,38600,212,12,BX03,Eastchester-Edenwald-Baychester,CLAUDINA SKERRITT,Principal,718-652-1244,718-231-2756,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X083,X083,P.S. 083 Donald Hertz,3.211E+11,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul 1 1925,Open,X083,950 RHINELANDER AVENUE,BRONX,NY,10462,2041250001,24400,211,13,BX37,Van Nest-Morris Park-Westchester Square,Brandon Muccino,Principal,718-863-1993,718-863-5525,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X087,X087,P.S. 087 Bronx,3.211E+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1931,Open,X087,1935 BUSSING AVENUE,BRONX,NY,10466,2050180001,42800,212,12,BX62,Woodlawn-Wakefield,DONNA ANAMAN,Principal,718-324-5188,718-325-1148,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X089,X089,P.S. 089 Bronx,3.211E+11,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1927,Open,X089,980 MACE AVENUE,BRONX,NY,10469,2044440016,32400,211,13,BX07,Bronxdale,RALPH MARTINEZ,Principal,718-653-0835,718-231-2863,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X096,X096,P.S. 096 Richard Rodgers,3.211E+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1930,Open,X096,2385 OLINVILLE AVENUE,BRONX,NY,10467,2043410013,33201,211,15,BX07,Bronxdale,JOAN VETERE,I.A. Principal,718-652-4959,718-231-2889,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X097,X097,P.S. 097 Bronx,3.211E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1931,Open,X097,1375 MACE AVENUE,BRONX,NY,10469,2044740001,31400,211,13,BX31,Allerton-Pelham Gardens,KATHELEEN BORNKAMP,Principal,718-655-4446,718-655-6063,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X103,X103,P.S. 103 Hector Fontanez,3.211E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1932,Open,X103,4125 CARPENTER AVENUE,BRONX,NY,10466,2048230001,42000,212,12,BX44,Williamsbridge-Olinville,Farid Reyes,Principal,718-655-0261,718-654-7930,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X105,X105,P.S. 105 Sen Abraham Bernstein,3.211E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1930,Open,X105,725 BRADY AVENUE,BRONX,NY,10462,2042880001,22404,211,13,BX49,Pelham Parkway,CHRISTOPHE EUSTACE,Principal,718-824-7350,718-828-4531,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X106,X106,P.S. 106 Parkchester,3.211E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1932,Open,X106,1514 OLMSTEAD AVENUE,BRONX,NY,10462,2039460007,22200,209,18,BX46,Parkchester,EUGENIA MONTALVO,Principal,718-892-1006,718-823-8008,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X108,X108,P.S. 108 Philip J. Abinanti,3.211E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1938,Open,X108,1166 NEILL AVENUE,BRONX,NY,10461,2042750001,28800,211,13,BX49,Pelham Parkway,CHARLES SPERRAZZA,Principal,718-863-9829,718-828-1712,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X111,X111,P.S. 111 Seton Falls,3.211E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1963,Open,X111,3740 BAYCHESTER AVENUE,BRONX,NY,10466,2049160001,48400,212,12,BX03,Eastchester-Edenwald-Baychester,Celina Gutierrez,Principal,718-881-2418,718-405-5927,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X112,X112,P.S. 112 Bronxwood,3.211E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1953,Open,X112,1925 SCHIEFFELIN AVENUE,BRONX,NY,10466,2049050500,45800,212,12,BX03,Eastchester-Edenwald-Baychester,ANDREA TUCCI,Principal,718-654-6377,718-654-7931,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X121,X121,P.S. 121 Throop,3.211E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1953,Open,X121,2750 THROOP AVENUE,BRONX,NY,10469,2045260001,34800,211,13,BX31,Allerton-Pelham Gardens,Jared Kreiner,I.A. Principal,718-654-2055,718-519-2613,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X127,X127,J.H.S. 127 The Castle Hill,3.211E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1953,Open,X127,1560 PURDY STREET,BRONX,NY,10462,2039480055,22200,209,18,BX46,Parkchester,HARRY SHERMAN,Principal,718-892-8600,718-892-8300,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X144,X144,J.H.S. 144 Michelangelo,3.211E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1968,Open,X144,2545 GUNTHER AVENUE,BRONX,NY,10469,2044930001,31000,211,13,BX31,Allerton-Pelham Gardens,Ellen Barrett,Principal,718-794-9749,718-794-9755,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X153,X153,P.S. 153 Helen Keller,3.211E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1971,Open,X153,650 BAYCHESTER AVENUE,BRONX,NY,10475,2051410150,46201,210,12,BX13,Co-op City,"KELLEY, MEGHAN",Principal,718-904-5550,718-904-5564,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X160,X160,P.S. 160 Walt Disney,3.211E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1972,Open,X160,4140 HUTCHINSON RIVER PKWAY EA,BRONX,NY,10475,2051350200,30200,210,12,BX13,Co-op City,LORI BAKER,Principal,718-822-8402,718-822-8146,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X169,X169,Baychester Academy,3.211E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 2009,Open,X169,3500 EDSON AVENUE,BRONX,NY,10466,2048940001,46000,212,12,BX03,Eastchester-Edenwald-Baychester,Kendra Gardner,I.A. Principal,718-325-1138,718-325-1558,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X175,X175,P.S. 175 City Island,3.211E+11,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul 1 1975,Open,X175,200 CITY ISLAND AVENUE,BRONX,NY,10464,2056410280,51600,210,13,BX10,Pelham Bay-Country Club-City Island,JULIE PORRAS,Principal,718-885-1093,718-885-2315,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X178,X178,P.S. 178 - Dr. Selman Waksman,3.211E+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1972,Open,X178,850 BAYCHESTER AVENUE,BRONX,NY,10475,2051410150,46201,210,12,BX13,Co-op City,Schwanna Ellman,I.A. Principal,718-904-5570,718-904-5575,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X180,X180,M.S. 180 Dr. Daniel Hale Williams,3.211E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1972,Open,X180,700 BAYCHESTER AVENUE,BRONX,NY,10475,2051410150,46201,210,12,BX13,Co-op City,MARLON WILLIAMS,Principal,718-904-5650,718-904-5655,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
11X181,X181,I.S. 181 Pablo Casals,3.211E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1972,Open,X181,800 BAYCHESTER AVENUE,BRONX,NY,10475,2051410150,46201,210,12,BX13,Co-op City,CHRISTOPHE WARNOCK,Principal,718-904-5600,718-904-5620,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",CSD Superintendent,X10C,"VAUGHAN, CRISTINE",NA,NA,NA,SS08,"ROSS PORTER, MEISHA",Executive Superintendent,XFSC,Bronx NYCDOE Borough Office,"SAFFER, NANCY",FSC Executive Director IA
